#!/bin/sh
#
# We use 3 sources of data:
# (  i) The latest adopted NNDC online
# ( ii) J. Britz,* A. PAPE,† and M. S. ANTONY‡, Atomic Data and Nuclear Data Tables 69 (1998) p.125
# (iii) The most latest published data
#
# Source ( i): 
#           Nuclei Mass Excess: 
#                     http://www.nndc.bnl.gov/masses/mass.mas03
#
#           Adopted Excited levels: 
#               Evaluated Nuclear Structure Data File (ENSDF)
#                     Database version of May 9, 2011
#               Experimental Unevaluated Nuclear Data List (XUNDL)
#                     Database version of May 16, 2011
#                     http://www.nndc.bnl.gov/ensdf
#
# Source ( ii): 
#    Atomic Data and Nuclear Data Tables 69 (1998) p.125
#
#    J. BRITZ,* A. PAPE,† and M. S. ANTONY‡
#
#    Institut de Recherches Subatomiques et Universite´ Louis Pasteur, 67037 Strasbourg Cedex 2, France
#    ABCcoefficients of the Isobaric Mass Equation and Their Correlations with Various Nuclear Parameters
#
# Source (iii): 
#    
#    
#A  2*J P   Nucl. Tz  Mass Excess (keV)     Nucl. Tz  Mass Excess (keV)     Nucl.  Tz  Mass Excess (keV)      Ex (keV)      b (keV)                 c (keV)
 
 6
     0   +   O         2850.9444   0.110    F         5626.1130   3.036    Ne        8893.9240   2.033     3641      -3021.489794999999503    1.017914105426211        246.321204999999281    3.201643035384623
     4   +   O         3137.6244   0.140    F         5836.7130   0.924    Ne        8934.0240   0.702     3820      -2898.199794999999540    0.357804591956402        199.111204999998790    0.991157467825302
     0   +   O         4553.5844   0.600    F         7009.5830   0.569    Ne        9907.6240   8.008     5008      -2677.019795000000158    4.015361020633839        221.021204999999100    4.055415284040008
     2   -   O         5415.4044   0.400    F         8209.1130   2.053    Ne       11467.6240  10.007     6215      -3026.109794999999849    5.007307073270605        232.401205000000573    5.411792043863498
 
 
20
     4   +   F          -17.4630   0.030    Ne        3231.2694   1.900    Na        6850.2200   1.045        0      -3433.841499999999996    0.522715266660580        185.109109999999419    1.970592224408547
     6   +   F          638.5570   0.042    Ne        3842.0694   3.000    Na        7446.2200   8.068      621      -3403.831500000000233    4.034037214751694        200.319110000000364    5.027271498029591
     8   +   F          805.2670   0.042    Ne        4048.0694   3.000    Na        7652.2200   7.078      814      -3423.476500000000215    3.538849565889974        180.674110000000383    4.639338176388820
     2   +   F         1039.3850   0.030    Ne        4220.3694   1.900    Na        7834.4700   1.050     1011      -3397.542500000000018    0.525104989502072        216.558110000001307    1.971227464018136
     4   -   F         1291.7270   0.042    Ne        4559.0694  10.000    Na        8196.2200   8.068     1328      -3452.246500000000651    4.034037214751467        184.904110000000856   10.783017143401663
     3   -   F         1953.3670   0.050    Ne        5214.0694   3.000    Na        8842.2200   8.068     1982      -3444.426500000000487    4.034058905122475        183.724110000001019    5.027288903066915
 
 
22
     0   +   Ne       -8024.7140   0.018    Na       -4524.3580   0.209    Mg        -399.9380   0.313        0      -3812.387999999999920    0.156758572333433        312.032000000000153    0.261178578754123
     4   +   Ne       -6750.1370   0.019    Na       -3229.3880   0.227    Mg         847.0820   0.314     1273      -3798.609500000000025    0.157513491485692        277.860500000000229    0.276679417376740
     8   +   Ne       -4667.0140   0.301    Na       -1109.9580   0.295    Mg        2908.2820   0.319     3361      -3787.648000000000138    0.219027966250990        230.592000000000098    0.367170600675067
     4   +   Ne       -3568.9140   0.301    Na          -7.5180   2.007    Mg        4002.0620   0.434     4459      -3785.487999999999829    0.263767416486697        224.092000000000098    2.024552851866334
 
 
24
     8   +   Na       -8417.9570   0.036    Mg       -4417.2890   0.042    Al         -48.9010   0.989        0      -4184.528000000000247    0.494827495193822        183.859999999998763    0.496611769896560
     2   +   Na       -7945.7496   0.036    Mg       -3966.3790   0.220    Al         376.8990   0.994      450      -4161.324300000000221    0.497347373572873        181.953699999999117    0.543988428185676
     4   +   Na       -7854.7582   0.036    Mg       -3875.0290   0.161    Al         462.0990   4.120      539      -4158.428600000000188    2.060304543629211        178.699399999998604    2.066548768478316
 
 
26
     0   +   Mg      -16214.5450   0.030    Al      -11981.8070   0.065    Si       -7140.9760   0.107        0      -4536.784499999999753    0.055563027275413        304.046499999998559    0.085745262259159
     4   +   Mg      -14405.8150   0.042    Al      -10140.6420   0.071    Si       -5345.0760   0.227     1816      -4530.369500000000698    0.115378724208009        265.196500000000015    0.135307982025702
     4   +   Mg      -13276.2050   0.050    Al       -9050.2230   0.065    Si       -4357.4760   0.414     2885      -4459.364499999999680    0.208535968120652        233.382499999997890    0.218522882096821
     0   +   Mg      -12625.9850   0.095    Al       -8456.4820   0.145    Si       -3808.4760   0.319     3483      -4408.754500000000917    0.166169341335953        239.251500000000306    0.220472787436284
     4   +   Mg      -11881.9750   0.058    Al       -7662.1920   0.088    Si       -3002.9760   1.006     4264      -4439.499499999999898    0.503698570575549        219.716499999998632    0.511280989280641
     0   +   Mg      -11242.2550   0.124    Al       -7015.0020   0.136    Si       -2334.9760   2.003     4916      -4453.639500000001135    1.003338053698656        226.386499999999614    1.012513333245505
     8   +   Mg      -10738.4350   0.076    Al       -6483.7320   0.081    Si       -1810.9760  20.000     5435      -4463.729500000001281   10.000215610175266        209.026499999999032   10.000545397626722
     0   +   Mg       -9958.5450   1.000    Al       -5795.6520   0.119    Si       -1200.9760  25.000     6128      -4378.784499999999753   12.510119393914440        215.891499999998814   12.510682765140928
     4   +   Mg       -9468.7850   0.163    Al       -5334.3820   0.088    Si        -790.9760  25.000     6582      -4338.904500000000553   12.500379484239415        204.501500000000306   12.500687311103883
     6   -   Mg       -9338.1250   0.050    Al       -5245.6320   0.110    Si        -351.9760  17.000     6801      -4493.074500000000626    8.500205129877955        400.581500000000233    8.500922494059312
     4   +   Mg       -9114.8850   0.104    Al       -4901.8920   0.081    Si           9.0240  13.000     7110      -4561.954499999999825    6.500429774253544        348.961499999998523    6.500937105525781
     4   +   Mg       -8843.3450   0.202    Al       -4648.9120   0.210    Si         348.0240  15.000     7398      -4595.684500000001208    7.500872432590407        401.251499999999396    7.503811248292076
 
 
28
     6   +   Al      -16850.4870   0.121    Si      -12176.8747   0.100    P        -7149.0520   1.089        0      -4850.717500000000655    0.547850800857240        177.105240000000776    0.556902768533227
     4   +   Al      -16819.8487   0.121    Si      -12111.2447   0.120    P        -7043.4120   1.094       68      -4888.218350000001010    0.550127939664965        179.614390000000640    0.563063889447836
     0   +   Al      -15878.1070   0.127    Si      -11220.4947   0.800    P        -6272.0520   2.277      936      -4803.027500000001055    1.140412425397372        145.415240000001177    1.393032911887281
     6   +   Al      -15836.8610   0.122    Si      -11116.5547   0.120    P        -6015.0520   1.198     1070      -4910.904500000000553    0.602249533001087        190.598240000001169    0.614088506324726
     2   +   Al      -15477.5370   0.125    Si      -10768.0947   0.400    P        -5836.0520   2.277     1365      -4820.742500000000291    1.140335696187150        111.300240000000485    1.208455912972639
     4   +   Al      -15227.5670   0.125    Si      -10609.3447   0.140    P        -5633.0520   2.277     1569      -4797.257500000000618    1.140335696188058        179.035240000000158    1.148897599266606
     2   +   Al      -15230.1670   0.131    Si      -10592.3747   0.150    P        -5581.0520   3.192     1591      -4824.557500000000800    1.597111611629355        186.765240000000631    1.604140172678564
     4   +   Al      -14711.5670   0.125    Si      -10060.1647   0.180    P        -5045.0520   1.478     2120      -4833.257500000000618    0.741866227833097        181.855240000001686    0.763390917944012
     2   +   Al      -14649.0270   0.131    Si      -10046.7947   0.160    P        -5006.0520   5.117     2159      -4821.487500000001091    2.559446326844744        219.255240000000413    2.564442569760379
     8   +   Al      -14578.7170   0.125    Si       -9625.6947   0.500    P        -4933.0520   5.117     2347      -4822.832500000000437    2.559368183751430       -130.189759999999296    2.607751079685258
     4   +   Al      -14364.3070   0.125    Si       -9714.1947   0.700    P        -4743.0520   5.117     2452      -4810.627500000000509    2.559368183751430        160.515240000000631    2.653368744369915
     2   +   Al      -13745.4870   1.007    Si       -9162.4947   0.300    P        -4176.0520   5.117     3031      -4784.717500000000655    2.607707901586922        201.725240000001577    2.624907749540672
     6   +   Al      -13554.0970   0.131    Si       -8951.4847   0.140    P        -3985.0520   5.117     3229      -4784.522500000000946    2.559446326844744        181.910240000001068    2.563272457933203
    12   -   Al      -11685.4870   2.004    Si       -7135.7947   2.000    P        -2209.0520  10.059     5049      -4738.217500000000655    5.128366260321525        188.525240000000849    5.504556357564419
 
 
30
     0   +   Si      -24432.9610   0.022    P       -19523.5980   0.313    S       -14062.3700   3.000        0      -5185.295499999999265    1.500040332791092        275.932500000001710    1.532437600687558
     4   +   Si      -22197.6390   0.028    P       -17263.1480   0.313    S       -11851.7700   3.041     2236      -5172.934499999999389    1.520757048315293        238.443500000001222    1.552561109908951
     4   +   Si      -20934.4710   0.037    P       -16017.7980   0.318    S       -10659.7700   3.041     3469      -5137.350499999998647    1.520804392418922        220.677499999999782    1.553637666896933
     2   +   Si      -20663.4810   0.046    P       -15698.3980   0.325    S       -10386.3700   4.243     3757      -5138.555499999999483    2.121443140883471        173.472500000000764    2.146151206229696
     0   +   Si      -20645.2410   0.046    P       -15732.2780   0.320    S       -10394.8700   3.162     3749      -5125.185499999998683    1.581303576167729        212.222500000000764    1.613308711933483
     4   +   Si      -19622.6510   0.112    P       -14624.3080   0.433    S        -9248.3700   4.243     4842      -5187.140499999998610    2.122061733315391        188.797500000001492    2.165753910305109
 
 
32
     2   +   P       -24304.8740   0.040    S       -19014.1337   0.400    Cl      -13335.1150   0.939        0      -5484.879500000000007    0.469925792014187        194.139239999997699    0.617115887738433
     4   +   P       -24226.8140   0.045    S       -18900.2337   1.000    Cl      -13245.2150   0.944       94      -5490.799499999999171    0.472684091122077        164.219240000000354    1.106088612590509
     0   +   P       -23792.1740   0.050    S       -18479.8337   1.000    Cl      -12869.0150   0.944      505      -5461.579499999999825    0.472816296250319        149.239239999998972    1.106145116565798
     2   +   P       -23155.4840   0.050    S       -17890.1337   0.200    Cl      -12166.6150   0.948     1148      -5494.434500000000298    0.474636966532899        229.084239999997408    0.515055355179696
     4   +   P       -22982.0340   0.045    S       -17679.5337   8.000    Cl      -12003.9150   1.064     1330      -5489.059500000000298    0.532381676994739        186.559239999999591    8.017694931766384
     6   +   P       -22549.8740   0.108    S       -17286.2337   0.600    Cl      -11598.4150   1.114     1740      -5475.729500000000371    0.559759099970350        212.089240000000245    0.820568107411140
     2   +   P       -22075.1740   0.072    S       -16807.9837   0.710    Cl      -11125.6150   1.064     2216      -5474.779499999999643    0.533132488223865        207.589240000000245    0.887880633251059
     4   +   P       -22087.0840   0.117    S       -16819.5337   8.000    Cl      -11051.6150   1.064     2232      -5517.734499999999571    0.535121715126368        250.184239999999591    8.017877338727027
     4   -   P       -21040.8840   0.064    S       -15942.1337   0.600    Cl      -10280.1150   5.087     3131      -5380.384499999999207    2.543905511216612        281.634240000000318    2.613705610603255
     6   -   P       -20985.7740   0.601    S       -15794.3337   0.600    Cl      -10170.1150   4.109     3235      -5407.829500000000735    2.076253898250361        216.389239999997699    2.161210776139269
 
 
34
     0   +   S       -29931.6620   0.055    Cl      -24440.0280   0.070    Ar      -18377.3870   0.335        0      -5777.137500000000728    0.169742451967272        285.503499999998894    0.183609640269298
     4   +   S       -27804.0980   0.057    Cl      -22282.1280   0.106    Ar      -16286.4870   0.450     2126      -5758.805500000001302    0.226615864404857        236.835499999996500    0.250309308656015
     4   +   S       -26627.4500   0.057    Cl      -21056.7280   0.212    Ar      -15089.8870   0.602     3326      -5768.781500000000960    0.302249483043370        198.059499999999389    0.369127010660761
     0   +   S       -26015.2520   0.059    Cl      -20499.9280   0.308    Ar      -14506.3870   2.028     3910      -5754.432500000000800    1.014353242218928        239.108500000000276    1.060100231110016
     4   +   S       -25816.8520   0.059    Cl      -20292.2280   0.212    Ar      -14249.5870   1.055     4131      -5783.632499999999709    0.528121671587353        259.008499999999913    0.569045253033171
     0   +   S       -24703.4820   0.059    Cl      -19430.0280  13.000    Ar      -13410.3870   4.014     5069      -5646.547500000000582    2.007215110545252        373.093499999999040   13.154231733553511
     4   +   S       -23503.5420   0.097    Cl      -18070.7280   0.308    Ar      -11852.3870   9.006     6441      -5825.577500000001237    4.503377898866178        392.763499999999112    4.513902136732233
 
 
36
     4   +   Cl      -29521.9920   0.037    Ar      -23620.5380   0.301    K       -17417.3320   0.344        0      -6052.329999999999927    0.172992051841031        150.876000000002023    0.347354645860609
     6   +   Cl      -28733.5592   0.037    Ar      -22894.9380   0.601    K       -16607.3320   2.029      775      -6063.113600000000588    1.014852841548708        224.492400000002817    1.179260484372139
     2   +   Cl      -28357.1121   0.037    Ar      -22521.2380   0.501    K       -16304.9320   0.528     1126      -6026.090049999999792    0.264436102867589        190.215950000002522    0.566264472219866
     2   +   Cl      -27920.8886   0.037    Ar      -22099.6380   0.601    K       -15798.6320   0.692     1581      -6061.128300000000309    0.346304403668055        239.877700000000914    0.693293401095101
     4   +   Cl      -27562.5980   0.037    Ar      -21675.2380   1.000    K       -15499.4320   0.692     1941      -6031.582999999999629    0.346304306210437        144.223000000002685    1.058610255241793
 
 
38
     0   +   Ar      -34714.7350   0.245    K       -28670.2800   0.388    Ca      -22058.4740   0.252        0      -6328.130500000001120    0.175733462949924        283.675499999999374    0.425908734355395
     4   +   Ar      -32547.0950   0.250    K       -26399.6100   0.299    Ca      -19845.3440   0.271     2218      -6350.875500000001921    0.184410547420819        203.390500000001339    0.351316452789203
 
 
40
     8   -   K       -33535.4920   0.056    Ca      -27188.1570   0.054    Sc      -20523.3370   2.828        0      -6506.077499999999418    1.414277200552213        158.742500000003929    1.415316572361710
     6   -   K       -33505.6621   0.056    Ca      -27152.3070   0.045    Sc      -20489.0370   3.201       34      -6508.312550000000556    1.600837300446535        154.957449999999881    1.601474652469113
     4   -   K       -32735.3493   0.056    Ca      -26421.5770   0.112    Sc      -19751.2370   3.249      780      -6492.056149999998524    1.624863348870442        178.283850000005259    1.628717870750618
    10   -   K       -32644.0940   0.059    Ca      -26295.2870   0.700    Sc      -19629.8370   3.464      893      -6507.128499999998894    1.732126150140860        158.321500000005472    1.868342045772235
     6   -   K       -31465.6830   0.059    Ca      -25177.6770   0.083    Sc      -18726.3370   3.709     1960      -6369.672999999998865    1.854799180504414         81.667000000004919    1.856642399601992
     8   -   K       -31138.3270   0.061    Ca      -24797.0070   0.073    Sc      -18153.3370   4.899     2387      -6492.494999999998981    2.449558378565237        151.175000000006548    2.450648332584474
 
 
42
     0   +   Ca      -38547.2790   0.148    Sc      -32121.1780   0.169    Ti      -25104.6980   0.276        0      -6721.290500000000975    0.156588633049486        295.189499999998588    0.230393142260956
     4   +   Ca      -37022.5790   0.151    Sc      -30534.8680   0.170    Ti      -23548.6980   0.846     1556      -6736.940500000002430    0.429819729653906        249.229499999995824    0.462283462823213
     0   +   Ca      -36709.9790   0.335    Sc      -30247.5780   0.818    Ti      -23250.4980   1.231     1856      -6729.740499999999884    0.637981190944231        267.339500000001863    1.037102212898325
     4   +   Ca      -36123.1090   0.153    Sc      -29634.5880   0.213    Ti      -22708.5980   1.037     2436      -6707.255500000001120    0.524328141529851        218.734499999996842    0.566022084375041
     8   +   Ca      -35794.8690   0.153    Sc      -29305.8080   0.179    Ti      -22428.0980   0.846     2749      -6683.385500000002139    0.430023255184519        194.324499999996988    0.465919520946519
    12   +   Ca      -35357.8390   0.168    Sc      -28879.1780   4.004    Ti      -22061.6980   1.525     3159      -6648.070499999999811    0.767215745407315        169.409499999999753    4.076417667512074
 
 
46
     0   +   Ti      -44127.0050   0.311    V       -37074.4090   0.334    Cr      -29473.5310  19.994        0      -7326.736999999999171    9.998209302169464        274.141000000001441   10.003786545603106
     4   +   Ti      -43237.7190   0.311    V       -36159.4790   0.349    Cr      -28581.3710  19.994      899      -7328.173999999999069    9.998334436294467        249.934000000001106   10.004411401976306
     8   +   Ti      -42117.1590   0.311    V       -35019.6090   0.521    Cr      -27486.4310  19.996     2018      -7315.363999999999578    9.999334752873098        217.813999999996668   10.012904249018556
    12   +   Ti      -40828.1450   0.350    V       -33708.7090   0.867    Cr      -26246.6310  20.003     3298      -7290.756999999999607   10.003029003757543        171.321000000005370   10.040525148119366
    16   +   Ti      -39230.1050   0.432    V       -32230.1090   1.150    Cr      -24656.1310  20.010     4853      -7286.986999999997352   10.007331774754732        286.991000000001804   10.073144754743538
    20   +   Ti      -37885.1050   0.432    V       -30752.4090   1.054    Cr      -23294.0310  20.024     6248      -7295.536999999998443   10.014449023785900        162.841000000002168   10.069793704441377
    24   +   Ti      -35909.5050   0.432    V       -28806.2090   1.342    Cr      -21311.0310  20.050     8217      -7299.236999999999171   10.027421864566916        195.941000000000713   10.116854513631736
 
 
48
     8   +   V       -44476.4390   1.073    Cr      -37028.8500   7.368    Mn      -29323.4310 111.779        0      -7576.503999999998996   55.892074952536177        128.915000000006330   56.375616524344238
     4   +   V       -44168.1690   1.074    Cr      -36721.6200  12.419    Mn      -29011.4310 111.783      310      -7578.369000000000597   55.894316951725344        131.820000000001528   57.257341568571022
 
 
50
     0   +   Cr      -50261.9390   0.889    Mn      -42627.4620   0.891    Fe      -34488.5320  60.002        0      -7886.703499999999622   30.004292713710374        252.226500000000669   30.017519255428475
     4   +   Cr      -49478.6190   0.890    Mn      -41827.3020   0.893    Fe      -33723.6320  60.003      783      -7877.493500000000495   30.004671407132545        226.176499999997759   30.017957746155876
     8   +   Cr      -48380.6290   0.894    Mn      -40695.9620   0.897    Fe      -32637.0320  60.004     1889      -7871.798500000000786   30.005367957250225        187.131499999999505   30.018760588171787
    12   +   Cr      -47098.2190   0.900    Mn      -39371.3620   1.339    Fe      -31329.2320  60.006     3194      -7884.493499999998676   30.006415668152940        157.636500000002343   30.036292418505475
    16   +   Cr      -45517.4090   0.921    Mn      -37752.3620   1.416    Fe      -29702.1320  60.014     4803      -7907.638500000000931   30.010531172406488        142.591500000002270   30.043898918915133
    20   +   Cr      -43921.7390   0.938    Mn      -36166.3620   1.745    Fe      -28121.1320  60.023     6390      -7900.303500000001804   30.015330770290948        144.926500000001397   30.065993451904731
 
 
54
     0   +   Fe      -56253.8380   0.494    Co      -48009.2910   0.502    Ni      -39222.8150  50.002        0      -8515.511500000000524   25.002220101423191        270.964499999994587   25.007259226072943
     4   +   Fe      -54845.6480   0.529    Co      -46563.6310   0.524    Ni      -37830.8150  50.012     1416      -8507.416499999999360   25.007399604915868        225.399499999992258   25.012887458267254
     8   +   Fe      -53715.7380   0.578    Co      -45357.3210   0.556    Ni      -36602.8150  50.012     2604      -8556.461500000001251   25.007669023720428        198.044499999992695   25.013858438872415
 
 
58
     0   +   Ni      -60228.1200   0.483    Cu      -51464.1120   0.698    Zn      -42298.1200  50.002        0      -8965.000000000000000   25.002166371136926        200.991999999998370   25.011896134639741
 
 
